lat,lon
40.23325668,-83.99781574
40.23382461,-83.97643868
40.23439253,-83.95506143
40.23490901,-83.93562678
40.23538349,-83.91777678
40.23585487,-83.90004356
40.23634226,-83.88170641
40.23681899,-83.86377095
40.23735943,-83.84343093
40.23786469,-83.82441885
40.23832073,-83.80726374
40.23877677,-83.79010852
40.23920494,-83.77400431
40.23969514,-83.75556011
40.2401681,-83.73776652
40.24062427,-83.72060589
40.24108044,-83.70344514
40.24151273,-83.68718501
40.24194976,-83.67074633
40.24239542,-83.65398162
40.24288723,-83.6354759
40.24337903,-83.61697006
40.24389753,-83.59745646
40.24441709,-83.57790238
40.24496812,-83.5571601
40.24553149,-83.53595131
40.24612161,-83.51373173
40.24671173,-83.49151196
40.24730973,-83.46899421
40.24790773,-83.44647627
40.24850573,-83.42395813
40.24913457,-83.40027416
40.24973575,-83.37763536
40.2502611,-83.35786109
40.25078645,-83.33808665
40.25134107,-83.31720699
40.25187399,-83.29714619
40.25240386,-83.27720075
40.25295011,-83.25663665
40.25341441,-83.239166
40.25389247,-83.2211759
40.25441223,-83.20161147
40.25494584,-83.18152403
40.25541737,-83.16378022
40.25584608,-83.14765186
40.25627079,-83.1316742
40.25671374,-83.11500832
40.25714497,-83.09878454
40.25757617,-83.08256172
40.25797588,-83.06752627
40.25838425,-83.05216429
40.25879481,-83.03671973
40.25920537,-83.02127508
40.25963087,-83.00526686
40.26005637,-82.98925853
40.2604452,-82.97463295
40.26078867,-82.9617169
40.26115092,-82.94809324
40.26151317,-82.93446952
40.26187469,-82.92087301
40.26223621,-82.90727642
40.26258931,-82.89399748
40.26288629,-82.88283267
40.26316336,-82.87241736
40.26343424,-82.86223542
40.26375547,-82.85015681
40.2641122,-82.83674069
40.26454499,-82.82045596
40.26499431,-82.80354779
40.26544301,-82.78666271
40.26591709,-82.76881989
40.26640106,-82.7506034
40.26682289,-82.73473209
40.26717711,-82.72140979
40.26748547,-82.70981555
40.26779809,-82.69806065
40.26819016,-82.68331123
40.26859319,-82.6681484
40.2689993,-82.65286901
40.26939779,-82.63787722
40.26979628,-82.62288534
40.2701562,-82.60934762
40.27046175,-82.59785892
40.27075609,-82.58679228
40.2711156,-82.57326978
40.2714475,-82.56078778
40.27172287,-82.55043543
40.27202168,-82.53919993
40.27236055,-82.52645513
40.27274362,-82.51204425
40.2731888,-82.49529029
40.2736727,-82.47707449
40.27414526,-82.45928644
40.27462743,-82.44113582
40.2751096,-82.42298508
40.27556592,-82.40580988
40.27602225,-82.38863456
40.27655536,-82.36855927
40.27710108,-82.34800746
40.27771882,-82.32473322
40.27838563,-82.29960231
40.27910295,-82.27255889
40.27979284,-82.2465537
40.28046285,-82.22130068
40.28109217,-82.19758713
40.28165739,-82.1762969
40.28219323,-82.15611724
40.28276125,-82.13472073
40.28327676,-82.11530875
40.28378464,-82.09618468
40.28429252,-82.07706048
40.28478492,-82.05852058
40.28530513,-82.03893036
40.28579446,-82.02050626
40.28628379,-82.00208202
40.28677312,-81.98365765
40.28724161,-81.96602023
40.28769866,-81.94881446
40.28815818,-81.93151501
40.28861771,-81.91421545
40.28907724,-81.89691576
40.2895347,-81.87969411
40.28998333,-81.86280567
40.29040091,-81.84708867
40.29084199,-81.83048518
40.2913392,-81.81176173
40.29183642,-81.79303815
40.29230147,-81.77552906
40.29274837,-81.75870533
40.29319037,-81.74206609
40.2935671,-81.72788982
40.29400868,-81.71126632
40.29440655,-81.69629242
40.29480786,-81.68118845
40.29521048,-81.66603491
40.29561988,-81.65062587
40.29605156,-81.63437542
40.29645942,-81.61902422
40.29686727,-81.60367292
40.29722859,-81.59007716
40.29750964,-81.57950675
40.29777331,-81.56959103
40.29807924,-81.55808312
40.29839145,-81.54633839
40.29877421,-81.53193345
40.29915697,-81.51752842
40.2995713,-81.50193197
40.29999025,-81.48616128
40.30037782,-81.47157469
40.30076208,-81.45711287
40.30114633,-81.44265096
40.3015422,-81.42775088
40.30197575,-81.41142862
40.30241616,-81.39484755
40.30282809,-81.37934112
40.30319591,-81.36549849
40.30349791,-81.35413775
40.30379991,-81.34277695
40.30409605,-81.33163679
40.30432471,-81.32303867
40.30455338,-81.31444053
40.30474534,-81.30722371
40.30492868,-81.30033162
40.30512099,-81.2931021
40.30534171,-81.28480277
40.30556243,-81.27650342
40.30578109,-81.26828164
40.30596776,-81.26126424
40.30616669,-81.2537852
40.30636562,-81.24630614
40.30656899,-81.23865989
40.3067496,-81.23187008
40.30693022,-81.22508025
40.30712785,-81.21764992
40.3073103,-81.21079129
40.30749274,-81.20393264
40.30766092,-81.19761067
40.30783254,-81.19115938
40.30808173,-81.18178736
40.30833093,-81.17241531
40.30859833,-81.16235769
40.30884053,-81.1532489
40.30908274,-81.14414007
40.30933928,-81.13449104
40.30958883,-81.12510546
40.30977573,-81.11807892
40.30992721,-81.11238525
40.31003712,-81.10825489
40.31007345,-81.10689043
40.31010978,-81.10552597
40.3101461,-81.10416152
40.31018243,-81.10279706
40.31025005,-81.10025673
40.31031434,-81.09784149
40.31039327,-81.09487583
40.31046006,-81.09236679
40.31053496,-81.08955262
40.31053792,-81.08944141
40.31054426,-81.08920338
40.31053394,-81.08959082
40.31050707,-81.09059983
40.31047047,-81.09197374
40.31044146,-81.09306327
40.31041611,-81.09401516
40.31035914,-81.09615351
40.31032612,-81.09739329
40.31026088,-81.09984238
40.31015097,-81.10396729
40.31002633,-81.10864433
40.30991146,-81.11295506
40.30972242,-81.12004569
40.3094982,-81.12845449
40.30927397,-81.13686325
40.30907483,-81.14433241
40.30888244,-81.15154886
40.3086919,-81.15869566
40.30850137,-81.16584244
40.30832084,-81.17261415
40.30818813,-81.17759374
40.30804794,-81.18285376
40.30789632,-81.18854189
40.30773843,-81.19446545
40.30757652,-81.20053965
40.30736592,-81.20843785
40.30714128,-81.21686167
40.30691665,-81.22528546
40.30669202,-81.23370923
40.30642674,-81.24365452
40.30616051,-81.25363558
40.30592842,-81.26233882
40.305709,-81.27056709
40.30551289,-81.27792219
40.30530433,-81.28574392
40.30506555,-81.29469741
40.3048782,-81.30172435
40.30469085,-81.30875128
40.30455034,-81.31402286
40.30440984,-81.31929442
40.30427068,-81.32451548
40.30413151,-81.32973652
40.30399235,-81.33495756
40.30385733,-81.34002346
40.30364217,-81.34809217
40.3034015,-81.35711582
40.30322005,-81.36392184
40.30304396,-81.37052692
40.30288296,-81.37656613
40.30270686,-81.38317144
40.3025404,-81.38941556
40.30237394,-81.39565967
40.30222508,-81.40124422
40.30205088,-81.40777821
40.30195143,-81.41151019
40.30181901,-81.41647844
40.30163789,-81.42327168
40.30147655,-81.42932362
40.30128462,-81.43652222
40.30109268,-81.4437208
40.30088042,-81.45168026
40.3006698,-81.45957868
40.30049623,-81.46608904
40.30037572,-81.47061056
40.30028287,-81.47409477
40.30017023,-81.47832134
40.30007011,-81.48207821
40.29999478,-81.48490522
40.29990693,-81.48820208
40.29981908,-81.49149893
40.29974576,-81.49425059
40.29967244,-81.49700226
40.29959913,-81.49975392
40.29952581,-81.50250558
40.29949736,-81.5035737
40.29942697,-81.50621535
40.29930758,-81.51069483
40.29918819,-81.51517431
40.29909908,-81.51851831
40.29904026,-81.5207262
40.29897215,-81.52328235
40.29890404,-81.52583851
40.2988277,-81.52870377
40.29868942,-81.53389112
40.29855115,-81.53907847
40.29845894,-81.54253884
40.29838595,-81.54527787
40.29836873,-81.54592445
40.29834991,-81.5466311
40.29837255,-81.54578093
40.29838482,-81.54532011
40.29836686,-81.54599442
40.2983489,-81.54666874
40.2983337,-81.54723929
40.29833386,-81.54723322
40.29834823,-81.54669354
40.2983602,-81.54624439
40.29837216,-81.54579524
40.29838412,-81.5453461
40.29831257,-81.54803135
40.2982295,-81.55114887
40.29815802,-81.55383156
40.29813166,-81.5548208
40.29809069,-81.55635884
40.29800693,-81.55950228
40.29794223,-81.56193058
40.29786403,-81.56486532
40.2977865,-81.56777482
40.29768792,-81.57147371
40.29759493,-81.57496335
40.29748602,-81.57904991
40.29730867,-81.58570145
40.29715695,-81.59139274
40.29698138,-81.59797758
40.29682076,-81.60400214
40.29665785,-81.61011266
40.29650392,-81.61588673
40.29634187,-81.62196489
40.296137,-81.62964733
40.29593486,-81.63722752
40.29573888,-81.64457664
40.29554291,-81.65192573
40.29535245,-81.65906828
40.29514255,-81.66693884
40.29492971,-81.6749198
40.29477638,-81.68067093
40.29459909,-81.6873203
40.29439126,-81.69511327
40.29417253,-81.70331433
40.2939538,-81.71151536
40.29373508,-81.71971637
40.29351635,-81.72791735
40.29330736,-81.73575365
40.29308182,-81.74420965
40.29284309,-81.7531595
40.29260531,-81.76207387
40.29236752,-81.77098821
40.29212974,-81.77990252
40.29193113,-81.78734992
40.29174775,-81.79422694
40.29156437,-81.80110394
40.29140098,-81.80723195
40.29125032,-81.81288267
40.29109967,-81.81853338
40.29098152,-81.82296584
40.29089247,-81.82630737
40.29075468,-81.83147574
40.2906169,-81.83664411
40.29048115,-81.8417365
40.29032655,-81.84753473
40.29020613,-81.85205254
40.29010959,-81.85567457
40.29002284,-81.85892952
40.28997922,-81.86056694
40.28998227,-81.86045229
40.29004135,-81.85823347
40.29009649,-81.85616259
40.29015164,-81.8540917
40.29022159,-81.85146461
40.29033657,-81.84714486
40.29045155,-81.8428251
40.29049027,-81.84137127
40.29052899,-81.83991745
40.2905677,-81.83846362
40.29057343,-81.83824838
40.29060562,-81.83703967
40.29063781,-81.83583097
40.29069032,-81.83385928
40.29074105,-81.831954
40.29079223,-81.83003194
40.29087349,-81.82697969
40.2909567,-81.82385431
40.29104234,-81.8206374
40.29113964,-81.81698262
40.29125076,-81.81280804
40.29137125,-81.80828098
40.29149465,-81.80364483
40.29165228,-81.79772148
40.2918099,-81.79179811
40.29199513,-81.78483613
40.29218544,-81.77768302
40.29234707,-81.77160905
40.29247895,-81.76665399
40.29261479,-81.76154991
40.29275063,-81.75644582
40.29282745,-81.75356022
40.29291037,-81.75044537
40.29292458,-81.74991201
40.29288656,-81.75133902
40.29283582,-81.75324352
40.29278507,-81.75514802
40.29272269,-81.75748913
40.2926284,-81.76102735
40.29252646,-81.76485185
40.29243018,-81.76846459
40.29231931,-81.7726242
40.29219391,-81.77732867
40.29206525,-81.78215501
40.29189022,-81.78871921
40.29170842,-81.7955369
40.29152662,-81.80235457
40.29133231,-81.80964089
40.29112455,-81.81743118
40.29091378,-81.82533393
40.29070301,-81.83323665
40.29049543,-81.84101953
40.29030134,-81.84829773
40.29011719,-81.8552033
40.28995327,-81.86135097
40.28979364,-81.86733816
40.28961332,-81.87410029
40.289433,-81.88086239
40.28925268,-81.88762448
40.28904783,-81.89530531
40.28887503,-81.90178571
40.2887578,-81.9061836
40.28864056,-81.91058149
40.28852333,-81.91497936
40.28838747,-81.92007554
40.28826728,-81.92458433
40.28817613,-81.92800435
40.28808498,-81.93142436
40.28795182,-81.93641928
40.28783523,-81.94079303
40.28765231,-81.94765221
40.28741072,-81.95670836
40.2871704,-81.9657168
40.2868991,-81.97588478
40.2866362,-81.98573833
40.28633701,-81.99694991
40.28603009,-82.00845013
40.28571379,-82.02030105
40.2853804,-82.03279105
40.28502098,-82.04625432
40.28466155,-82.05971752
40.28430212,-82.07318065
40.2839427,-82.08664371
40.28356051,-82.10095738
40.28309796,-82.11827194
40.28264485,-82.13523441
40.28222371,-82.15100261
40.28185161,-82.16493899
40.28152242,-82.17727128
40.28120426,-82.18919102
40.28087379,-82.20157092
40.28061934,-82.2111078
40.28036488,-82.22064464
40.28011111,-82.23015564
40.27982117,-82.24101973
40.27950683,-82.2527965
40.27916708,-82.26552291
40.27880992,-82.27890017
40.27851513,-82.28994553
40.27821829,-82.30106778
40.27795335,-82.31099637
40.27768551,-82.3210334
40.27742393,-82.3308363
40.27715608,-82.34087393
40.27687278,-82.35148918
40.27659333,-82.3619604
40.27634531,-82.3712558
40.27613207,-82.37924932
40.27598384,-82.38480787
40.2758494,-82.38984985
40.27568805,-82.39590004
40.27555491,-82.40089339
40.27544116,-82.40515971
40.27535911,-82.40823806
40.27528489,-82.41102223
40.27522519,-82.41326247
40.27516548,-82.41550271
40.27509244,-82.41824302
40.2749981,-82.42178191
40.27491778,-82.42479493
40.27480946,-82.42885794
40.27465087,-82.43480478
40.27446931,-82.4416116
40.27430363,-82.44782405
40.27413794,-82.45403649
40.27397226,-82.46024891
40.27380664,-82.46645881
40.27364102,-82.4726687
40.2734754,-82.47887858
40.27332601,-82.4844806
40.27320679,-82.48895198
40.2730732,-82.49396194
40.27297261,-82.49773495
40.27284154,-82.50265052
40.27262882,-82.51062423
40.2724268,-82.51819711
40.27224275,-82.52509732
40.27200162,-82.53413393
40.27181699,-82.54105596
40.27165897,-82.54698097
40.27151377,-82.55242586
40.27141706,-82.55605308
40.27132036,-82.5596803
40.27123676,-82.56281665
40.27114536,-82.56624507
40.27113329,-82.56669804
40.27112122,-82.567151
40.27110915,-82.56760397
40.27115759,-82.56578531
40.27115643,-82.56582886
40.27115527,-82.56587242
40.27115411,-82.56591598
40.27115295,-82.56595953
40.27116144,-82.56564063
40.27110841,-82.56763042
40.27105538,-82.5696202
40.27095877,-82.57324395
40.2708833,-82.57607493
40.27078468,-82.57977403
40.27065459,-82.5846526
40.27052894,-82.58936497
40.27044826,-82.59239141
40.27033078,-82.59679736
40.270262,-82.59937786
40.27017085,-82.60279683
40.27011386,-82.6049349
40.27005063,-82.60730698
40.26998325,-82.60983495
40.26987777,-82.61379108
40.26973775,-82.61904158
40.26959882,-82.62425135
40.2694891,-82.62836641
40.26939977,-82.63171719
40.26931044,-82.63506797
40.26917813,-82.64002981
40.26904156,-82.64515119
40.26889315,-82.65071612
40.26874642,-82.6562177
40.2685997,-82.66171926
40.26846811,-82.66665411
40.26833651,-82.67158895
40.26819992,-82.67671084
40.26804737,-82.6824308
40.26785965,-82.68946798
40.26767192,-82.69650514
40.2674842,-82.70354228
40.26731916,-82.70973004
40.26709041,-82.71830286
40.26686166,-82.72687565
40.26665976,-82.73444379
40.26645785,-82.74201191
40.26625594,-82.74958001
40.26598874,-82.75959132
40.26572155,-82.76960259
40.26545435,-82.77961382
40.26517809,-82.78996397
40.26488479,-82.80095139
40.26463285,-82.81039179
40.26439016,-82.81948608
40.26413398,-82.82908495
40.2638778,-82.83868379
40.26362162,-82.84828258
40.26335668,-82.85820912
40.26305103,-82.86965815
