USW00014806,20130101,TMIN,-67,TOBS,-61,PRCP,38,40.3131,-88.1594,IL
USC00116011,20130101,TMIN,-50,TOBS,-50,PRCP,56,SNOW,0,SNWD,76,38.3431,-89.3586,IL
USC00117952,20130101,TMIN,-67,TOBS,-67,PRCP,13,SNOW,25,SNWD,51,39.9678,-87.8228,IL
USC00112140,20130101,TMIN,-83,TOBS,-83,PRCP,0,40.1389,-87.6483,IL
USC00112193,20130101,TMIN,-122,TOBS,-122,SNOW,0,SNWD,51,DAPR,2,MDPR,41,39.8289,-88.9506,IL
USC00119241,20130101,TMIN,-89,TOBS,-83,PRCP,53,SNOW,51,SNWD,51,39.4411,-90.3789,IL
USC00112353,20130101,TMIN,-28,TOBS,-28,PRCP,0,37.4389,-88.6678,IL
USW00054811,20130101,TMIN,-151,PRCP,0,41.8431,-88.8514,IL
USC00117077,20130101,TOBS,-89,PRCP,58,SNOW,58,SNWD,51,39.9058,-91.4281,IL
USC00114078,20130101,TMIN,-72,TOBS,-72,PRCP,13,SNOW,13,SNWD,178,39.1397,-88.1906,IL
USC00116344,20130101,TMIN,-50,TOBS,-50,PRCP,30,SNOW,36,SNWD,25,AWND,49,EVAP,0,SN32,-11,SN52,-11,SX32,-6,SX52,0,WDFG,225,WSFG,103,WT01,1,40.11,-87.9567,IL
USW00094870,20130101,TMIN,-143,PRCP,0,AWND,40,WDF2,360,WDF5,360,WSF2,76,WSF5,98,WT01,1,40.0397,-88.2778,IL
USC00110442,20130101,TMIN,-133,TOBS,-133,PRCP,0,SNOW,0,SNWD,25,42.1153,-88.1639,IL
USC00115372,20130101,TMIN,-100,TOBS,-100,PRCP,0,SNOW,0,SNWD,0,41.3286,-88.7533,IL
USC00118740,20130101,TMIN,-117,TOBS,-117,PRCP,28,SNOW,30,SNWD,25,40.0839,-88.2403,IL
USR0000IDIX,20130101,TMIN,-61,TAVG,-17,37.4361,-88.6672,IL
USW00093822,20130101,TMIN,-161,PRCP,0,SNOW,0,SNWD,51,AWND,33,WDF2,360,WDF5,360,WSF2,67,WSF5,89,39.8447,-89.6839,IL
USC00114957,20130101,TMIN,-11,TOBS,-11,PRCP,48,SNOW,0,SNWD,305,38.7239,-87.7197,IL
USC00116558,20130101,TMIN,-56,TOBS,-56,PRCP,10,SNWD,102,39.0028,-87.6225,IL
USC00114012,20130101,TMIN,-111,TOBS,-83,PRCP,0,SNOW,0,SNWD,0,41.2542,-89.3378,IL
USC00112931,20130101,TMIN,-83,TOBS,-83,PRCP,18,38.3806,-88.3264,IL
USC00115961,20130101,TMIN,-144,TOBS,-144,PRCP,0,SNOW,0,SNWD,25,42.2553,-88.0769,IL
USW00093809,20130101,TMIN,0,TOBS,6,PRCP,107,SNOW,0,SNWD,51,37.0422,-89.1856,IL
USC00110338,20130101,TMIN,-111,TOBS,-111,PRCP,0,SNOW,0,SNWD,0,41.7806,-88.3092,IL
USC00111836,20130101,TMIN,-111,TOBS,-94,PRCP,33,SNOW,41,SNWD,51,40.6211,-89.2414,IL
USC00117636,20130101,TMIN,-44,TOBS,-44,PRCP,41,SNOW,0,SNWD,25,38.6453,-88.9461,IL
